template_id,pattern,pattern_nomal,sample_log,version,is_active,semantic_info,advise,created_at,updated_at,source
2600,"^time: [-+]?(?:\d+.\d*|.\d+|\d+), enable state: [-+]?(?:\d+.\d*|.\d+|\d+), state: [-+]?(?:\d+.\d*|.\d+|\d+), cmd: [-+]?(?:\d+.\d*|.\d+|\d+), relation L: [-+]?(?:\d+.\d*|.\d+|\d+), R: [-+]?(?:\d+.\d*|.\d+|\d+), lane valid L: [-+]?(?:\d+.\d*|.\d+|\d+), R: [-+]?(?:\d+.\d*|.\d+|\d+), wheel2lane dist L: [-+]?(?:\d+.\d*|.\d+|\d+), R: [-+]?(?:\d+.\d*|.\d+|\d+), current L: [-+]?(?:\d+.\d*|.\d+|\d+), R: [-+]?(?:\d+.\d*|.\d+|\d+), warning area L: \[[-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\], R: \[[-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\], user flag hmm: [-+]?(?:\d+.\d*|.\d+|\d+), traj: [-+]?(?:\d+.\d*|.\d+|\d+), obj id: [-+]?(?:\d+.\d*|.\d+|\d+), type: [-+]?(?:\d+.\d*|.\d+|\d+), type_record: [-+]?(?:\d+.\d*|.\d+|\d+), road edge dist left: [-+]?(?:\d+.\d*|.\d+|\d+), road edge dist right: [-+]?(?:\d+.\d*|.\d+|\d+), road edge warning line: [-+]?(?:\d+.\d*|.\d+|\d+), elk_ttc: [-+]?(?:\d+.\d*|.\d+|\d+), elk_lon_ttc: [-+]?(?:\d+.\d*|.\d+|\d+), mot_suppress_ttc: [-+]?(?:\d+.\d*|.\d+|\d+), merge_pt confidence: [-+]?(?:\d+.\d*|.\d+|\d+), lane width: [-+]?(?:\d+.\d*|.\d+|\d+), center line offset: [-+]?(?:\d+.\d*|.\d+|\d+), enable type: [-+]?(?:\d+.\d*|.\d+|\d+) , depart_vel: [-+]?(?:\d+.\d*|.\d+|\d+), freespace_distance [-+]?(?:\d+.\d*|.\d+|\d+), steer_rate: [-+]?(?:\d+.\d*|.\d+|\d+), mot_vel: [-+]?(?:\d+.\d*|.\d+|\d+), ego_vel: [-+]?(?:\d+.\d*|.\d+|\d+)$","^time: NUMNUM, enable state: NUMNUM, state: NUMNUM, cmd: NUMNUM, relation L: NUMNUM, R: NUMNUM, lane valid L: NUMNUM, R: NUMNUM, wheel2lane dist L: NUMNUM, R: NUMNUM, current L: NUMNUM, R: NUMNUM, warning area L: \[NUMNUM, NUMNUM\], R: \[NUMNUM, NUMNUM\], user flag hmm: NUMNUM, traj: NUMNUM, obj id: NUMNUM, type: NUMNUM, type_record: NUMNUM, road edge dist left: NUMNUM, road edge dist right: NUMNUM, road edge warning line: NUMNUM, elk_ttc: NUMNUM, elk_lon_ttc: NUMNUM, mot_suppress_ttc: NUMNUM, merge_pt confidence: NUMNUM, lane width: NUMNUM, center line offset: NUMNUM, enable type: NUMNUM , depart_vel: NUMNUM, freespace_distance NUMNUM, steer_rate: NUMNUM, mot_vel: NUMNUM, ego_vel: NUMNUM$","time: NUMNUM, enable state: NUMNUM, state: NUMNUM, cmd: NUMNUM, relation L: NUMNUM, R: NUMNUM, lane valid L: NUMNUM, R: NUMNUM, wheel2lane dist L: NUMNUM, R: NUMNUM, current L: NUMNUM, R: NUMNUM, warning area L: [NUMNUM, NUMNUM], R: [NUMNUM, NUMNUM], user flag hmm: NUMNUM, traj: NUMNUM, obj id: NUMNUM, type: NUMNUM, type_record: NUMNUM, road edge dist left: NUMNUM, road edge dist right: NUMNUM, road edge warning line: NUMNUM, elk_ttc: NUMNUM, elk_lon_ttc: NUMNUM, mot_suppress_ttc: NUMNUM, merge_pt confidence: NUMNUM, lane width: NUMNUM, center line offset: NUMNUM, enable type: NUMNUM , depart_vel: NUMNUM, freespace_distance NUMNUM, steer_rate: NUMNUM, mot_vel: NUMNUM, ego_vel: NUMNUM",1,1,ELK或变道辅助功能的详细状态信息,,2025/12/6 18:21,2025/12/6 18:21,langchain
2618,"^time: [-+]?(?:\d+.\d*|.\d+|\d+), ego_heading [-+]?(?:\d+.\d*|.\d+|\d+), ego_vel [-+]?(?:\d+.\d*|.\d+|\d+), lane_radius [-+]?(?:\d+.\d*|.\d+|\d+), agent_num [-+]?(?:\d+.\d*|.\d+|\d+), border_offset \([-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+)\)\. first_agent: .*$","^time: NUMNUM, ego_heading NUMNUM, ego_vel NUMNUM, lane_radius NUMNUM, agent_num NUMNUM, border_offset \(NUMNUM NUMNUM\)\. first_agent: .*$","time: NUMNUM, ego_heading NUMNUM, ego_vel NUMNUM, lane_radius NUMNUM, agent_num NUMNUM, border_offset (NUMNUM NUMNUM). first_agent: id NUMNUM, type NUMNUM, box (NUMNUM NUMNUM), pos (NUMNUM NUMNUM), angle NUMNUM, vel NUMNUM(NUMNUM), acc NUMNUM(NUMNUM), s_d (NUMNUM NUMNUM), valid_flag NUMNUMx1, id: NUMNUM",1,1,自车状态与首个代理对象详细信息记录,,2025/12/6 18:23,2025/12/6 18:23,langchain
2592,"^time: [-+]?(?:\d+.\d*|.\d+|\d+), dynamic_obstacles_memory_pool_ size: [-+]?(?:\d+.\d*|.\d+|\d+), num: [-+]?(?:\d+.\d*|.\d+|\d+), map_size: [-+]?(?:\d+.\d*|.\d+|\d+)$","^time: NUMNUM, dynamic_obstacles_memory_pool_ size: NUMNUM, num: NUMNUM, map_size: NUMNUM$","time: NUMNUM, dynamic_obstacles_memory_pool_ size: NUMNUM, num: NUMNUM, map_size: NUMNUM",1,1,动态障碍物内存池状态信息,,2025/12/6 18:21,2025/12/6 18:21,langchain
2549,"^time: [-+]?(?:\d+.\d*|.\d+|\d+), config_->read\(\)->no_mot [-+]?(?:\d+.\d*|.\d+|\d+)$","^time: NUMNUM, config_->read\(\)->no_mot NUMNUM$","time: NUMNUM, config_->read()->no_mot NUMNUM",1,1,读取 MOT 相关配置信息,,2025/12/6 18:18,2025/12/6 18:18,langchain
2559,"^time: [-+]?(?:\d+.\d*|.\d+|\d+), asc: [-+]?(?:\d+.\d*|.\d+|\d+), aeb: [-+]?(?:\d+.\d*|.\d+|\d+), ldw: [-+]?(?:\d+.\d*|.\d+|\d+), ldp: [-+]?(?:\d+.\d*|.\d+|\d+), elk: [-+]?(?:\d+.\d*|.\d+|\d+), rsa: [-+]?(?:\d+.\d*|.\d+|\d+),  apmp: [-+]?(?:\d+.\d*|.\d+|\d+), rcc: [-+]?(?:\d+.\d*|.\d+|\d+), dmeb: [-+]?(?:\d+.\d*|.\d+|\d+), ees: [-+]?(?:\d+.\d*|.\d+|\d+), scp: [-+]?(?:\d+.\d*|.\d+|\d+), as_fn_det: [-+]?(?:\d+.\d*|.\d+|\d+), total: [-+]?(?:\d+.\d*|.\d+|\d+)$","^time: NUMNUM, asc: NUMNUM, aeb: NUMNUM, ldw: NUMNUM, ldp: NUMNUM, elk: NUMNUM, rsa: NUMNUM,  apmp: NUMNUM, rcc: NUMNUM, dmeb: NUMNUM, ees: NUMNUM, scp: NUMNUM, as_fn_det: NUMNUM, total: NUMNUM$","time: NUMNUM, asc: NUMNUM, aeb: NUMNUM, ldw: NUMNUM, ldp: NUMNUM, elk: NUMNUM, rsa: NUMNUM,  apmp: NUMNUM, rcc: NUMNUM, dmeb: NUMNUM, ees: NUMNUM, scp: NUMNUM, as_fn_det: NUMNUM, total: NUMNUM",1,1,各功能模块的耗时统计,,2025/12/6 18:18,2025/12/6 18:18,langchain
2896,"^time: [-+]?(?:\d+.\d*|.\d+|\d+), AEB_command: [-+]?(?:\d+.\d*|.\d+|\d+)\([-+]?(?:\d+.\d*|.\d+|\d+)\), id: [-+]?(?:\d+.\d*|.\d+|\d+)\([-+]?(?:\d+.\d*|.\d+|\d+)\), TTC: [-+]?(?:\d+.\d*|.\d+|\d+), TTR: [-+]?(?:\d+.\d*|.\d+|\d+), T1: [-+]?(?:\d+.\d*|.\d+|\d+), T2: [-+]?(?:\d+.\d*|.\d+|\d+), T3: [-+]?(?:\d+.\d*|.\d+|\d+), collision_s: [-+]?(?:\d+.\d*|.\d+|\d+), delta_s: [-+]?(?:\d+.\d*|.\d+|\d+), delta_v: [-+]?(?:\d+.\d*|.\d+|\d+), obs_pos: \([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\), obs_yaw: [-+]?(?:\d+.\d*|.\d+|\d+)\([-+]?(?:\d+.\d*|.\d+|\d+)\), obs_v: [-+]?(?:\d+.\d*|.\d+|\d+), obs_a: [-+]?(?:\d+.\d*|.\d+|\d+), raw_cmd: [-+]?(?:\d+.\d*|.\d+|\d+), overlap: (?:[-+]?(?:\d+.\d*|.\d+|\d+) ){4}obj_time: [-+]?(?:\d+.\d*|.\d+|\d+), state_flag: [-+]?(?:\d+.\d*|.\d+|\d+)x0\([-+]?(?:\d+.\d*|.\d+|\d+)\), ego_v: [-+]?(?:\d+.\d*|.\d+|\d+), ego_a: [-+]?(?:\d+.\d*|.\d+|\d+), steer_angle: [-+]?(?:\d+.\d*|.\d+|\d+)\([-+]?(?:\d+.\d*|.\d+|\d+)\), degradation_type: [-+]?(?:\d+.\d*|.\d+|\d+), trajectory_type: [-+]?(?:\d+.\d*|.\d+|\d+), scenario: [-+]?(?:\d+.\d*|.\d+|\d+), aeb_holding: [-+]?(?:\d+.\d*|.\d+|\d+), late: [-+]?(?:\d+.\d*|.\d+|\d+)$","^time: NUMNUM, AEB_command: NUMNUM\(NUMNUM\), id: NUMNUM\(NUMNUM\), TTC: NUMNUM, TTR: NUMNUM, T1: NUMNUM, T2: NUMNUM, T3: NUMNUM, collision_s: NUMNUM, delta_s: NUMNUM, delta_v: NUMNUM, obs_pos: \(NUMNUM, NUMNUM\), obs_yaw: NUMNUM\(NUMNUM\), obs_v: NUMNUM, obs_a: NUMNUM, raw_cmd: NUMNUM, overlap: (?:NUMNUM ){4}obj_time: NUMNUM, state_flag: NUMNUMx0\(NUMNUM\), ego_v: NUMNUM, ego_a: NUMNUM, steer_angle: NUMNUM\(NUMNUM\), degradation_type: NUMNUM, trajectory_type: NUMNUM, scenario: NUMNUM, aeb_holding: NUMNUM, late: NUMNUM$","time: NUMNUM, AEB_command: NUMNUM(NUMNUM), id: NUMNUM(NUMNUM), TTC: NUMNUM, TTR: NUMNUM, T1: NUMNUM, T2: NUMNUM, T3: NUMNUM, collision_s: NUMNUM, delta_s: NUMNUM, delta_v: NUMNUM, obs_pos: (NUMNUM, NUMNUM), obs_yaw: NUMNUM(NUMNUM), obs_v: NUMNUM, obs_a: NUMNUM, raw_cmd: NUMNUM, overlap: NUMNUM NUMNUM NUMNUM NUMNUM, obj_time: NUMNUM, state_flag: NUMNUMx0(NUMNUM), ego_v: NUMNUM, ego_a: NUMNUM, steer_angle: NUMNUM(NUMNUM), degradation_type: NUMNUM, trajectory_type: NUMNUM, scenario: NUMNUM, aeb_holding: NUMNUM, late: NUMNUM",1,1,自动紧急制动（AEB）决策的详细快照,,2025/12/7 8:20,2025/12/7 8:20,langchain
1062,^Time stat : gndest_wrapper_->Process \+ Pubish time [-+]?(?:\d+.\d*|.\d+|\d+) !$,^Time stat : gndest_wrapper_->Process \+ Pubish time NUMNUM !$,Time stat : gndest_wrapper_->Process + Pubish time NUMNUM !,1,1,全局目的地处理与发布耗时统计,,2025/12/6 17:05,2025/12/6 17:05,langchain
2548,^time reach need to check remote offline map$,^time reach need to check remote offline map$,time reach need to check remote offline map,1,1,需要检查远程离线地图,,2025/12/6 18:18,2025/12/6 18:18,langchain
2547,^time reach need to check handle driving map$,^time reach need to check handle driving map$,time reach need to check handle driving map,1,1,需要检查驾驶地图,,2025/12/6 18:18,2025/12/6 18:18,langchain
1066,"^Time out timeout_us [-+]?(?:\d+.\d*|.\d+|\d+), /dviz/plugin/connection, <[-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+)>-><[-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+)>$","^Time out timeout_us NUMNUM, /dviz/plugin/connection, <NUMNUM NUMNUM NUMNUM NUMNUM>-><NUMNUM NUMNUM NUMNUM NUMNUM>$","Time out timeout_us NUMNUM, /dviz/plugin/connection, <NUMNUM NUMNUM NUMNUM NUMNUM>-><NUMNUM NUMNUM NUMNUM NUMNUM>",1,1,插件连接超时,检查网络连接及插件服务状态,2025/12/6 17:05,2025/12/6 17:05,langchain
2910,"^time [-+]?(?:\d+.\d*|.\d+|\d+), yawrate: (?:[-+]?(?:\d+.\d*|.\d+|\d+) )*; d_v: (?:[-+]?(?:\d+.\d*|.\d+|\d+) )*; distance: (?:[-+]?(?:\d+.\d*|.\d+|\d+) )*; predict_horizon [-+]?(?:\d+.\d*|.\d+|\d+)$","^time NUMNUM, yawrate: (?:NUMNUM )*; d_v: (?:NUMNUM )*; distance: (?:NUMNUM )*; predict_horizon NUMNUM$","time NUMNUM, yawrate: NUMNUM NUMNUM NUMNUM NUMNUM NUMNUM NUMNUM; d_v: NUMNUM NUMNUM NUMNUM NUMNUM NUMNUM NUMNUM; distance: NUMNUM NUMNUM NUMNUM NUMNUM NUMNUM NUMNUM; predict_horizon NUMNUM",1,1,预测模块输出的车辆状态与轨迹信息,,2025/12/7 9:09,2025/12/7 9:09,langchain
2556,"^time [-+]?(?:\d+.\d*|.\d+|\d+), preview_time [-+]?(?:\d+.\d*|.\d+|\d+), replan [-+]?(?:\d+.\d*|.\d+|\d+), raw_aeb_cmd [-+]?(?:\d+.\d*|.\d+|\d+), s0 \([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\), s1 \([-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)\), OL [-+]?(?:\d+.\d*|.\d+|\d+)$","^time NUMNUM, preview_time NUMNUM, replan NUMNUM, raw_aeb_cmd NUMNUM, s0 \(NUMNUM, NUMNUM, NUMNUM, NUMNUM\), s1 \(NUMNUM, NUMNUM, NUMNUM, NUMNUM\), OL NUMNUM$","time NUMNUM, preview_time NUMNUM, replan NUMNUM, raw_aeb_cmd NUMNUM, s0 (NUMNUM, NUMNUM, NUMNUM, NUMNUM), s1 (NUMNUM, NUMNUM, NUMNUM, NUMNUM), OL NUMNUM",1,1,AEB 相关的规划与决策信息,,2025/12/6 18:18,2025/12/6 18:18,langchain
2553,"^time [-+]?(?:\d+.\d*|.\d+|\d+), ID [-+]?(?:\d+.\d*|.\d+|\d+), delta_s [-+]?(?:\d+.\d*|.\d+|\d+), delta_v [-+]?(?:\d+.\d*|.\d+|\d+), TTR [-+]?(?:\d+.\d*|.\d+|\d+), source [-+]?(?:\d+.\d*|.\d+|\d+),raw_source [-+]?(?:\d+.\d*|.\d+|\d+)$","^time NUMNUM, ID NUMNUM, delta_s NUMNUM, delta_v NUMNUM, TTR NUMNUM, source NUMNUM,raw_source NUMNUM$","time NUMNUM, ID NUMNUM, delta_s NUMNUM, delta_v NUMNUM, TTR NUMNUM, source NUMNUM,raw_source NUMNUM",1,1,目标运动学参数（TTR等）计算结果,,2025/12/6 18:18,2025/12/6 18:18,langchain
2550,"^time [-+]?(?:\d+.\d*|.\d+|\d+), ID [-+]?(?:\d+.\d*|.\d+|\d+) is obstructed by ID [-+]?(?:\d+.\d*|.\d+|\d+), s [-+]?(?:\d+.\d*|.\d+|\d+)$","^time NUMNUM, ID NUMNUM is obstructed by ID NUMNUM, s NUMNUM$","time NUMNUM, ID NUMNUM is obstructed by ID NUMNUM, s NUMNUM",1,1,目标被遮挡的状态报告,,2025/12/6 18:18,2025/12/6 18:18,langchain
2551,"^time [-+]?(?:\d+.\d*|.\d+|\d+), bev_time [-+]?(?:\d+.\d*|.\d+|\d+), global_aeb_score: sigmoid\([-+]?(?:\d+.\d*|.\d+|\d+)\)=[-+]?(?:\d+.\d*|.\d+|\d+)$","^time NUMNUM, bev_time NUMNUM, global_aeb_score: sigmoid\(NUMNUM\)=NUMNUM$","time NUMNUM, bev_time NUMNUM, global_aeb_score: sigmoid(NUMNUM)=NUMNUM",1,1,全局 AEB 分数计算,,2025/12/6 18:18,2025/12/6 18:18,langchain
2554,"^time [-+]?(?:\d+.\d*|.\d+|\d+), behavior [-+]?(?:\d+.\d*|.\d+|\d+), distance to go [-+]?(?:\d+.\d*|.\d+|\d+), percentage [-+]?(?:\d+.\d*|.\d+|\d+), stl [-+]?(?:\d+.\d*|.\d+|\d+), turn [-+]?(?:\d+.\d*|.\d+|\d+), exit: [-+]?(?:\d+.\d*|.\d+|\d+)$","^time NUMNUM, behavior NUMNUM, distance to go NUMNUM, percentage NUMNUM, stl NUMNUM, turn NUMNUM, exit: NUMNUM$","time NUMNUM, behavior NUMNUM, distance to go NUMNUM, percentage NUMNUM, stl NUMNUM, turn NUMNUM, exit: NUMNUM",1,1,导航行为与路径进度信息,,2025/12/6 18:18,2025/12/6 18:18,langchain
2546,^time interval dont need update!$,^time interval dont need update!$,time interval dont need update!,1,1,时间间隔无需更新,,2025/12/6 18:18,2025/12/6 18:18,langchain
1064,^Time diff between newest_msec: [-+]?(?:\d+.\d*|.\d+|\d+) and fusion msec: [-+]?(?:\d+.\d*|.\d+|\d+) is [-+]?(?:\d+.\d*|.\d+|\d+) ms$,^Time diff between newest_msec: NUMNUM and fusion msec: NUMNUM is NUMNUM ms$,Time diff between newest_msec: NUMNUM and fusion msec: NUMNUM is NUMNUM ms,1,1,最新时间戳与融合时间戳的差值,,2025/12/6 17:05,2025/12/6 17:05,langchain
1065,"^Time consumed in navi route conversion: [-+]?(?:\d+.\d*|.\d+|\d+)\[ms\], id:[-+]?(?:\d+.\d*|.\d+|\d+), size:[-+]?(?:\d+.\d*|.\d+|\d+)\[KB\], links:[-+]?(?:\d+.\d*|.\d+|\d+), sensor time:[-+]?(?:\d+.\d*|.\d+|\d+)$","^Time consumed in navi route conversion: NUMNUM\[ms\], id:NUMNUM, size:NUMNUM\[KB\], links:NUMNUM, sensor time:NUMNUM$","Time consumed in navi route conversion: NUMNUM[ms], id:NUMNUM, size:NUMNUM[KB], links:NUMNUM, sensor time:NUMNUM",1,1,导航路线转换耗时及详细信息,,2025/12/6 17:05,2025/12/6 17:05,langchain
2544,^tile_id_list is empty!$,^tile_id_list is empty!$,tile_id_list is empty!,1,1,瓦片 ID 列表为空,检查瓦片数据源及列表生成逻辑,2025/12/6 18:18,2025/12/6 18:18,langchain
2543,^tile_id = [-+]?(?:\d+.\d*|.\d+|\d+)$,^tile_id = NUMNUM$,tile_id = NUMNUM,1,1,瓦片 ID 信息,,2025/12/6 18:18,2025/12/6 18:18,langchain
2545,^tile id [-+]?(?:\d+.\d*|.\d+|\d+) download failed!$,^tile id NUMNUM download failed!$,tile id NUMNUM download failed!,1,1,瓦片下载失败,检查网络连接和瓦片服务器状态,2025/12/6 18:18,2025/12/6 18:18,langchain
2552,"^thread_start_time:[-+]?(?:\d+.\d*|.\d+|\d+)\(ms\), thread_end_time:[-+]?(?:\d+.\d*|.\d+|\d+)\(ms\), diff_time:[-+]?(?:\d+.\d*|.\d+|\d+)\(ms\)$","^thread_start_time:NUMNUM\(ms\), thread_end_time:NUMNUM\(ms\), diff_time:NUMNUM\(ms\)$","thread_start_time:NUMNUM(ms), thread_end_time:NUMNUM(ms), diff_time:NUMNUM(ms)",1,1,线程执行耗时统计,,2025/12/6 18:18,2025/12/6 18:18,langchain
2575,"^thread_id: [-+]?(?:\d+.\d*|.\d+|\d+)  - server_cnt: [-+]?(?:\d+.\d*|.\d+|\d+), caller:[^ ]+ file name: [^,]+, key: [^,]*, type:[-+]?(?:\d+.\d*|.\d+|\d+)\([^)]+\), mode:[-+]?(?:\d+.\d*|.\d+|\d+), operate:[-+]?(?:\d+.\d*|.\d+|\d+) \([^)]+\)$","^thread_id: NUMNUM  - server_cnt: NUMNUM, caller:[^ ]+ file name: [^,]+, key: [^,]*, type:NUMNUM\([^)]+\), mode:NUMNUM, operate:NUMNUM \([^)]+\)$","thread_id: NUMNUM  - server_cnt: NUMNUM, caller:dji_map_server file name: /syscfg/domain/alam/alam_conf.json, key: avp_map.map_download, type:NUMNUM(key value), mode:NUMNUM, operate:NUMNUM (close)",1,1,参数服务器操作日志,,2025/12/6 18:20,2025/12/6 18:20,langchain
2557,"^thread_id: [-+]?(?:\d+.\d*|.\d+|\d+)  - server_cnt: [-+]?(?:\d+.\d*|.\d+|\d+), caller:.*, file name: .*, key: .*, type:[-+]?(?:\d+.\d*|.\d+|\d+)\(.*\), mode:[-+]?(?:\d+.\d*|.\d+|\d+), operate:[-+]?(?:\d+.\d*|.\d+|\d+) \(.*\)$","^thread_id: NUMNUM  - server_cnt: NUMNUM, caller:.*, file name: .*, key: .*, type:NUMNUM\(.*\), mode:NUMNUM, operate:NUMNUM \(.*\)$","thread_id: NUMNUM  - server_cnt: NUMNUM, caller:dji_map_server file name: /syscfg/domain/alam/alam_conf.json, key: , type:NUMNUM(key value), mode:NUMNUM, operate:NUMNUM (close)",1,1,服务器线程对配置文件或参数的操作记录,,2025/12/6 18:18,2025/12/6 18:18,langchain
1057,"^Thread: [-+]?(?:\d+.\d*|.\d+|\d+), Optimize [-+]?(?:\d+.\d*|.\d+|\d+) -th Traj: [-+]?(?:\d+.\d*|.\d+|\d+) ms$","^Thread: NUMNUM, Optimize NUMNUM -th Traj: NUMNUM ms$","Thread: NUMNUM, Optimize NUMNUM -th Traj: NUMNUM ms",1,1,多线程轨迹优化耗时统计,,2025/12/6 17:05,2025/12/6 17:05,langchain
1051,^This thread is alive\.(tid:[-+]?(?:\d+.\d*|.\d+|\d+))$,^This thread is alive\.(tid:NUMNUM)$,This thread is alive.(tid:NUMNUM),1,1,线程存活状态汇报,,2025/12/6 17:05,2025/12/6 17:05,langchain
2507,"^theta_init: [-+]?(?:\d+.\d*|.\d+|\d+) vins_vel: [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) vins_vel_r: [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+), gnss_vel: [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+)$","^theta_init: NUMNUM vins_vel: NUMNUM NUMNUM NUMNUM vins_vel_r: NUMNUM NUMNUM NUMNUM, gnss_vel: NUMNUM NUMNUM NUMNUM$","theta_init: NUMNUM vins_vel: NUMNUM NUMNUM NUMNUM vins_vel_r: NUMNUM NUMNUM NUMNUM, gnss_vel: NUMNUM NUMNUM NUMNUM",1,1,初始化角度、VINS 速度（参考系和车身系）及 GNSS 速度,,2025/12/6 18:15,2025/12/6 18:15,langchain
1076,^The cached buffer is missing! [-+]?(?:\d+.\d*|.\d+|\d+)aa0[-+]?(?:\d+.\d*|.\d+|\d+)$,^The cached buffer is missing! NUMNUMaa0NUMNUM$,The cached buffer is missing! NUMNUMaa0NUMNUM,1,1,缓存区丢失错误,检查缓存分配与管理逻辑，确保缓存区未被提前释放或覆盖。,2025/12/6 17:06,2025/12/6 17:06,langchain
2500,"^tgp p2p_scene_filter_ret\([-+]?(?:\d+.\d*|.\d+|\d+)\), local_map kfs size\([-+]?(?:\d+.\d*|.\d+|\d+)\)$","^tgp p2p_scene_filter_ret\(NUMNUM\), local_map kfs size\(NUMNUM\)$","tgp p2p_scene_filter_ret(NUMNUM), local_map kfs size(NUMNUM)",1,1,点到点场景过滤结果与本地地图关键帧大小,,2025/12/6 18:15,2025/12/6 18:15,langchain
1012,"^Tf LUT \[.*\] to \[.*\] fail, ErrCode =[-+]?(?:\d+.\d*|.\d+|\d+)$","^Tf LUT \[.*\] to \[.*\] fail, ErrCode =NUMNUM$","Tf LUT [lidar] to [ego] fail, ErrCode =NUMNUM",1,1,坐标系转换失败，查找表转换出错,检查坐标系配置及传感器外参文件，确保LUT数据有效,2025/12/6 17:03,2025/12/6 17:03,langchain
1039,"^Tf LUT \[cam_[-+]?(?:\d+.\d*|.\d+|\d+)_rectified\] to \[ego\] fail, ErrCode =[-+]?(?:\d+.\d*|.\d+|\d+)$","^Tf LUT \[cam_NUMNUM_rectified\] to \[ego\] fail, ErrCode =NUMNUM$","Tf LUT [cam_NUMNUM_rectified] to [ego] fail, ErrCode =NUMNUM",1,1,相机到ego坐标系变换失败,检查相机标定文件和内参外参配置,2025/12/6 17:04,2025/12/6 17:04,langchain
1014,^TERMINATOR_SHOULD_TERMINATE\(.*\) = [-+]?(?:\d+.\d*|.\d+|\d+)$,^TERMINATOR_SHOULD_TERMINATE\(.*\) = NUMNUM$,TERMINATOR_SHOULD_TERMINATE(MapMerger) = NUMNUM,1,1,模块终止状态报告,,2025/12/6 17:03,2025/12/6 17:03,langchain
1010,^TensorObject default$,^TensorObject default$,TensorObject default,1,1,TensorObject 模块默认状态日志,,2025/12/6 17:03,2025/12/6 17:03,langchain
2504,"^task_mode: [-+]?(?:\d+.\d*|.\d+|\d+), task_mode_feedback: [-+]?(?:\d+.\d*|.\d+|\d+), task_sub_mode: [-+]?(?:\d+.\d*|.\d+|\d+), lateral_override_mode: [-+]?(?:\d+.\d*|.\d+|\d+)$","^task_mode: NUMNUM, task_mode_feedback: NUMNUM, task_sub_mode: NUMNUM, lateral_override_mode: NUMNUM$","task_mode: NUMNUM, task_mode_feedback: NUMNUM, task_sub_mode: NUMNUM, lateral_override_mode: NUMNUM",1,1,任务模式、反馈、子模式及横向接管模式,,2025/12/6 18:15,2025/12/6 18:15,langchain
2488,^target_turn_type: [-+]?(?:\d+.\d*|.\d+|\d+)$,^target_turn_type: NUMNUM$,target_turn_type: NUMNUM,1,1,目标转向类型,,2025/12/6 18:15,2025/12/6 18:15,langchain
2509,"^taget arc: [-+]?(?:\d+.\d*|.\d+|\d+),nearest_dist: [-+]?(?:\d+.\d*|.\d+|\d+)\(THD: [-+]?(?:\d+.\d*|.\d+|\d+)\), nearest_middle_pt: [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+), nearest_angle: [-+]?(?:\d+.\d*|.\d+|\d+), search_start_s: [-+]?(?:\d+.\d*|.\d+|\d+)$","^taget arc: NUMNUM,nearest_dist: NUMNUM\(THD: NUMNUM\), nearest_middle_pt: NUMNUM, NUMNUM, nearest_angle: NUMNUM, search_start_s: NUMNUM$","taget arc: NUMNUM,nearest_dist: NUMNUM(THD: NUMNUM), nearest_middle_pt: NUMNUM, NUMNUM, nearest_angle: NUMNUM, search_start_s: NUMNUM",1,1,目标弧线、最近距离（阈值）、最近中点、角度及搜索起点 s 坐标,,2025/12/6 18:15,2025/12/6 18:15,langchain
